,Sender,Recipient,EventDate
73561,33,152,2010-09-06 07:25:33
73562,166,103,2010-09-06 07:30:50
73563,125,64,2010-09-06 07:32:31
73564,125,141,2010-09-06 07:33:22
73565,69,136,2010-09-06 07:35:37
73566,133,136,2010-09-06 07:37:19
73567,90,74,2010-09-06 07:37:35
73568,33,77,2010-09-06 07:39:03
73569,80,110,2010-09-06 07:39:49
73570,77,33,2010-09-06 07:40:13
73571,55,107,2010-09-06 07:40:40
73572,69,152,2010-09-06 07:41:02
73573,80,90,2010-09-06 07:41:51
73574,80,158,2010-09-06 07:41:57
73575,80,17,2010-09-06 07:42:05
73576,47,126,2010-09-06 07:42:34
73577,80,14,2010-09-06 07:42:59
73578,80,17,2010-09-06 07:43:05
73579,80,14,2010-09-06 07:43:08
73580,80,52,2010-09-06 07:43:18
73581,80,110,2010-09-06 07:43:20
73582,33,77,2010-09-06 07:46:44
73583,80,78,2010-09-06 07:49:38
73584,80,98,2010-09-06 07:49:38
73585,80,22,2010-09-06 07:49:38
73586,80,113,2010-09-06 07:49:38
73587,80,52,2010-09-06 07:49:38
73588,52,64,2010-09-06 07:50:19
73589,52,80,2010-09-06 07:50:32
73590,148,110,2010-09-06 07:50:54
73591,107,55,2010-09-06 07:55:16
73592,11,97,2010-09-06 07:55:20
73593,97,11,2010-09-06 07:55:33
73594,18,47,2010-09-06 07:57:13
73595,78,80,2010-09-06 08:00:34
73596,33,119,2010-09-06 08:03:15
73597,64,125,2010-09-06 08:05:53
73598,18,14,2010-09-06 08:06:35
73599,41,17,2010-09-06 08:09:51
73600,41,74,2010-09-06 08:10:19
73601,41,90,2010-09-06 08:10:23
73602,41,17,2010-09-06 08:10:25
73603,41,90,2010-09-06 08:10:30
73604,41,17,2010-09-06 08:10:32
73605,41,74,2010-09-06 08:10:35
73606,41,17,2010-09-06 08:10:46
73607,41,74,2010-09-06 08:10:49
73608,41,90,2010-09-06 08:10:51
73609,41,74,2010-09-06 08:10:56
73610,41,74,2010-09-06 08:10:58
73611,41,74,2010-09-06 08:11:07
73612,41,74,2010-09-06 08:11:17
73613,133,130,2010-09-06 08:13:58
73614,151,91,2010-09-06 08:15:06
73615,107,85,2010-09-06 08:16:11
73616,118,85,2010-09-06 08:16:42
73617,118,83,2010-09-06 08:16:42
73618,118,103,2010-09-06 08:16:42
73619,118,13,2010-09-06 08:16:42
73620,118,36,2010-09-06 08:16:42
73621,118,155,2010-09-06 08:16:42
73622,118,8,2010-09-06 08:16:42
73623,118,67,2010-09-06 08:16:42
73624,118,102,2010-09-06 08:16:42
73625,118,128,2010-09-06 08:16:42
73626,118,132,2010-09-06 08:16:42
73627,118,52,2010-09-06 08:16:42
73628,118,37,2010-09-06 08:16:42
73629,132,118,2010-09-06 08:16:43
73630,103,166,2010-09-06 08:20:51
73631,35,74,2010-09-06 08:23:10
73632,126,166,2010-09-06 08:23:54
73633,55,107,2010-09-06 08:25:21
73634,69,77,2010-09-06 08:26:49
73635,77,69,2010-09-06 08:27:25
73636,64,62,2010-09-06 08:29:52
73637,35,119,2010-09-06 08:31:04
73638,35,129,2010-09-06 08:31:04
73639,35,90,2010-09-06 08:31:04
73640,36,55,2010-09-06 08:31:27
73641,36,55,2010-09-06 08:31:34
73642,129,35,2010-09-06 08:31:55
73643,129,158,2010-09-06 08:32:21
73644,77,150,2010-09-06 08:33:06
73645,77,33,2010-09-06 08:33:06
73646,33,119,2010-09-06 08:33:17
73647,33,77,2010-09-06 08:33:21
73648,18,61,2010-09-06 08:37:31
73649,18,17,2010-09-06 08:37:31
73650,102,3,2010-09-06 08:39:22
73651,102,39,2010-09-06 08:39:22
73652,158,129,2010-09-06 08:39:58
73653,17,18,2010-09-06 08:40:51
73654,17,61,2010-09-06 08:40:51
73655,17,97,2010-09-06 08:40:51
73656,97,17,2010-09-06 08:41:18
73657,141,166,2010-09-06 08:43:11
73658,113,80,2010-09-06 08:49:16
73659,80,113,2010-09-06 08:50:12
73660,102,136,2010-09-06 08:50:50
73661,107,136,2010-09-06 08:51:43
73662,18,17,2010-09-06 08:52:00
73663,18,61,2010-09-06 08:52:38
73664,36,83,2010-09-06 08:55:15
73665,36,85,2010-09-06 08:55:15
73666,36,136,2010-09-06 08:55:47
73667,47,18,2010-09-06 08:56:07
73668,62,64,2010-09-06 08:57:09
73669,61,78,2010-09-06 08:57:38
73670,62,136,2010-09-06 08:58:00
73671,150,77,2010-09-06 08:58:39
73672,91,77,2010-09-06 09:04:45
73673,32,88,2010-09-06 09:11:54
73674,32,88,2010-09-06 09:12:11
73675,91,94,2010-09-06 09:12:51
73676,94,91,2010-09-06 09:13:23
73677,77,91,2010-09-06 09:13:37
73678,150,33,2010-09-06 09:25:38
73679,150,77,2010-09-06 09:25:38
73680,3,95,2010-09-06 09:31:23
73681,65,35,2010-09-06 09:32:49
73682,95,3,2010-09-06 09:34:05
73683,35,65,2010-09-06 09:34:24
73684,35,166,2010-09-06 09:36:41
73685,35,74,2010-09-06 09:36:41
73686,113,80,2010-09-06 09:58:19
73687,64,133,2010-09-06 09:58:43
73688,95,116,2010-09-06 10:03:16
73689,11,133,2010-09-06 10:06:27
73690,90,35,2010-09-06 10:07:10
73691,78,61,2010-09-06 10:07:37
73692,156,148,2010-09-06 10:08:21
73693,148,156,2010-09-06 10:08:45
73694,133,11,2010-09-06 10:15:49
73695,130,17,2010-09-06 10:16:59
73696,18,47,2010-09-06 10:20:55
73697,18,154,2010-09-06 10:22:51
73698,18,90,2010-09-06 10:22:51
73699,18,110,2010-09-06 10:22:51
73700,18,129,2010-09-06 10:22:51
73701,74,35,2010-09-06 10:26:31
73702,133,11,2010-09-06 10:28:24
73703,154,64,2010-09-06 10:30:44
73704,115,136,2010-09-06 10:31:24
73705,11,133,2010-09-06 10:31:45
73706,154,110,2010-09-06 10:31:47
73707,11,133,2010-09-06 10:32:45
73708,150,47,2010-09-06 10:33:04
73709,150,126,2010-09-06 10:33:04
73710,62,107,2010-09-06 10:33:42
73711,133,11,2010-09-06 10:34:28
73712,133,11,2010-09-06 10:35:39
73713,115,136,2010-09-06 10:36:16
73714,115,136,2010-09-06 10:36:54
73715,41,150,2010-09-06 10:37:22
73716,41,162,2010-09-06 10:37:22
73717,150,41,2010-09-06 10:37:59
73718,11,133,2010-09-06 10:38:34
73719,82,83,2010-09-06 10:39:19
73720,115,136,2010-09-06 10:40:02
73721,83,82,2010-09-06 10:40:05
73722,11,133,2010-09-06 10:40:14
73723,133,11,2010-09-06 10:42:49
73724,133,112,2010-09-06 10:50:05
73725,62,107,2010-09-06 10:55:48
73726,136,107,2010-09-06 10:56:33
73727,107,55,2010-09-06 10:59:55
73728,107,62,2010-09-06 11:02:15
73729,130,17,2010-09-06 11:06:00
73730,116,95,2010-09-06 11:07:31
73731,62,107,2010-09-06 11:09:24
73732,98,80,2010-09-06 11:14:44
73733,11,133,2010-09-06 11:15:48
73734,152,153,2010-09-06 11:17:57
73735,62,55,2010-09-06 11:18:51
73736,102,55,2010-09-06 11:20:17
73737,82,47,2010-09-06 11:33:48
73738,55,62,2010-09-06 11:34:02
73739,82,47,2010-09-06 11:34:22
73740,82,45,2010-09-06 11:34:22
73741,82,113,2010-09-06 11:34:22
73742,82,113,2010-09-06 11:34:36
73743,133,11,2010-09-06 11:37:11
73744,30,97,2010-09-06 11:37:59
73745,30,135,2010-09-06 11:37:59
73746,97,30,2010-09-06 11:38:58
73747,133,11,2010-09-06 11:41:11
73748,11,133,2010-09-06 11:42:17
73749,113,82,2010-09-06 11:52:47
73750,17,130,2010-09-06 11:56:15
73751,135,30,2010-09-06 11:56:29
73752,153,152,2010-09-06 11:58:49
73753,110,154,2010-09-06 11:58:52
73754,110,148,2010-09-06 11:58:52
73755,110,11,2010-09-06 11:58:52
73756,110,80,2010-09-06 11:58:52
73757,11,110,2010-09-06 12:01:07
73758,86,136,2010-09-06 12:03:06
73759,155,136,2010-09-06 12:04:32
73760,130,66,2010-09-06 12:06:07
73761,121,86,2010-09-06 12:07:43
73762,166,103,2010-09-06 12:10:10
73763,153,152,2010-09-06 12:14:07
73764,153,136,2010-09-06 12:14:14
73765,103,166,2010-09-06 12:23:09
73766,148,110,2010-09-06 12:29:35
73767,117,97,2010-09-06 12:30:15
73768,119,126,2010-09-06 12:30:52
73769,97,117,2010-09-06 12:31:09
73770,82,58,2010-09-06 12:31:24
73771,36,69,2010-09-06 12:32:03
73772,130,133,2010-09-06 12:33:45
73773,130,66,2010-09-06 12:33:45
73774,30,90,2010-09-06 12:34:35
73775,30,35,2010-09-06 12:34:35
73776,30,65,2010-09-06 12:34:35
73777,153,152,2010-09-06 12:35:11
73778,30,136,2010-09-06 12:35:33
73779,30,19,2010-09-06 12:35:33
73780,30,161,2010-09-06 12:35:33
73781,30,136,2010-09-06 12:36:30
73782,30,161,2010-09-06 12:36:30
73783,30,112,2010-09-06 12:36:30
73784,30,133,2010-09-06 12:36:30
73785,136,30,2010-09-06 12:36:39
73786,136,30,2010-09-06 12:36:51
73787,3,103,2010-09-06 12:36:53
73788,3,166,2010-09-06 12:36:53
73789,103,3,2010-09-06 12:37:04
73790,82,47,2010-09-06 12:37:21
73791,82,3,2010-09-06 12:37:21
73792,82,117,2010-09-06 12:37:21
73793,11,133,2010-09-06 12:37:22
73794,30,65,2010-09-06 12:37:28
73795,30,90,2010-09-06 12:37:28
73796,30,35,2010-09-06 12:37:28
73797,30,129,2010-09-06 12:37:28
73798,166,103,2010-09-06 12:37:46
73799,166,55,2010-09-06 12:37:46
73800,166,141,2010-09-06 12:37:46
73801,82,126,2010-09-06 12:37:54
73802,3,82,2010-09-06 12:37:56
73803,30,143,2010-09-06 12:38:04
73804,82,47,2010-09-06 12:38:05
73805,103,166,2010-09-06 12:38:09
73806,161,30,2010-09-06 12:38:16
73807,126,119,2010-09-06 12:38:18
73808,161,30,2010-09-06 12:38:27
73809,30,133,2010-09-06 12:38:53
73810,128,81,2010-09-06 12:41:20
73811,117,82,2010-09-06 12:43:10
73812,55,166,2010-09-06 12:43:24
73813,85,136,2010-09-06 12:44:13
73814,85,3,2010-09-06 12:44:13
73815,85,152,2010-09-06 12:44:13
73816,37,118,2010-09-06 12:44:27
73817,37,154,2010-09-06 12:44:27
73818,37,141,2010-09-06 12:44:27
73819,37,64,2010-09-06 12:44:27
73820,153,152,2010-09-06 12:44:36
73821,64,37,2010-09-06 12:45:43
73822,118,37,2010-09-06 12:46:27
73823,133,11,2010-09-06 12:47:02
73824,133,11,2010-09-06 12:47:27
73825,11,133,2010-09-06 12:48:15
73826,11,133,2010-09-06 12:48:25
73827,133,130,2010-09-06 12:49:52
73828,133,11,2010-09-06 12:50:07
73829,133,11,2010-09-06 12:50:21
73830,136,166,2010-09-06 12:51:11
73831,136,19,2010-09-06 12:51:11
73832,136,144,2010-09-06 12:51:11
73833,144,136,2010-09-06 12:53:31
73834,141,102,2010-09-06 12:53:55
73835,47,82,2010-09-06 12:54:33
73836,102,141,2010-09-06 12:55:15
73837,129,30,2010-09-06 12:57:21
73838,11,133,2010-09-06 12:58:29
73839,47,82,2010-09-06 12:59:20
73840,47,82,2010-09-06 13:00:03
73841,128,141,2010-09-06 13:00:06
73842,128,54,2010-09-06 13:00:06
73843,90,30,2010-09-06 13:00:13
73844,86,121,2010-09-06 13:00:54
73845,154,37,2010-09-06 13:04:02
73846,80,110,2010-09-06 13:06:46
73847,141,58,2010-09-06 13:07:08
73848,58,141,2010-09-06 13:10:36
73849,55,166,2010-09-06 13:11:17
73850,60,103,2010-09-06 13:12:35
73851,166,3,2010-09-06 13:15:09
73852,166,103,2010-09-06 13:15:09
73853,90,30,2010-09-06 13:15:11
73854,112,30,2010-09-06 13:16:33
73855,102,36,2010-09-06 13:18:12
73856,154,110,2010-09-06 13:20:23
73857,153,69,2010-09-06 13:24:35
73858,153,136,2010-09-06 13:25:06
73859,103,166,2010-09-06 13:25:20
73860,103,60,2010-09-06 13:26:04
73861,154,133,2010-09-06 13:26:53
73862,154,141,2010-09-06 13:26:53
73863,64,62,2010-09-06 13:27:10
73864,118,37,2010-09-06 13:30:26
73865,65,30,2010-09-06 13:31:48
73866,65,30,2010-09-06 13:32:03
73867,36,102,2010-09-06 13:32:47
73868,136,153,2010-09-06 13:36:08
73869,154,133,2010-09-06 13:38:01
73870,154,141,2010-09-06 13:38:01
73871,55,107,2010-09-06 13:42:22
73872,88,110,2010-09-06 13:42:30
73873,88,127,2010-09-06 13:42:30
73874,88,154,2010-09-06 13:42:30
73875,90,13,2010-09-06 13:46:20
73876,166,132,2010-09-06 13:48:08
73877,132,166,2010-09-06 13:48:08
73878,118,98,2010-09-06 13:48:51
73879,118,63,2010-09-06 13:48:51
73880,166,102,2010-09-06 13:49:39
73881,62,64,2010-09-06 13:51:21
73882,36,102,2010-09-06 13:55:37
73883,121,69,2010-09-06 13:56:45
73884,118,64,2010-09-06 13:57:08
73885,118,130,2010-09-06 13:57:08
73886,118,154,2010-09-06 13:57:08
73887,103,81,2010-09-06 13:57:18
73888,69,121,2010-09-06 13:57:36
73889,33,154,2010-09-06 14:04:51
73890,33,154,2010-09-06 14:05:55
73891,13,90,2010-09-06 14:06:24
73892,110,17,2010-09-06 14:07:20
73893,154,110,2010-09-06 14:07:21
73894,17,110,2010-09-06 14:08:48
73895,155,136,2010-09-06 14:11:21
73896,64,125,2010-09-06 14:11:31
73897,110,154,2010-09-06 14:14:28
73898,154,110,2010-09-06 14:18:47
73899,110,18,2010-09-06 14:20:26
73900,64,118,2010-09-06 14:21:00
73901,64,37,2010-09-06 14:21:00
73902,64,52,2010-09-06 14:21:00
73903,64,154,2010-09-06 14:21:00
73904,37,64,2010-09-06 14:21:27
73905,107,62,2010-09-06 14:21:55
73906,118,64,2010-09-06 14:22:45
73907,18,110,2010-09-06 14:24:30
73908,107,136,2010-09-06 14:27:33
73909,136,107,2010-09-06 14:27:35
73910,107,55,2010-09-06 14:27:42
73911,128,107,2010-09-06 14:28:05
73912,13,35,2010-09-06 14:28:12
73913,13,90,2010-09-06 14:28:12
73914,61,17,2010-09-06 14:28:15
73915,121,155,2010-09-06 14:29:23
73916,121,156,2010-09-06 14:29:23
73917,155,121,2010-09-06 14:29:39
73918,136,153,2010-09-06 14:31:24
73919,136,69,2010-09-06 14:31:24
73920,166,55,2010-09-06 14:33:00
73921,103,141,2010-09-06 14:37:27
73922,35,30,2010-09-06 14:38:38
73923,35,30,2010-09-06 14:38:39
73924,55,166,2010-09-06 14:39:18
73925,107,128,2010-09-06 14:40:03
73926,128,107,2010-09-06 14:41:16
73927,156,121,2010-09-06 14:49:13
73928,102,36,2010-09-06 15:23:23
73929,113,82,2010-09-06 15:52:23
73930,141,103,2010-09-07 05:27:33
73931,133,30,2010-09-07 05:58:21
73932,133,30,2010-09-07 05:58:37
73933,73,136,2010-09-07 05:59:57
73940,141,146,2010-09-07 06:20:46
73941,74,90,2010-09-07 06:28:20
73942,74,35,2010-09-07 06:28:20
73943,74,41,2010-09-07 06:28:20
73944,125,64,2010-09-07 06:40:15
73945,146,141,2010-09-07 06:40:32
73946,125,64,2010-09-07 06:40:42
73947,152,3,2010-09-07 06:41:02
73948,150,162,2010-09-07 06:42:16
73949,52,64,2010-09-07 06:48:48
73950,52,11,2010-09-07 06:51:33
73951,52,80,2010-09-07 06:51:33
73952,17,105,2010-09-07 06:52:22
73953,17,11,2010-09-07 06:52:22
73954,17,129,2010-09-07 06:52:22
73955,17,80,2010-09-07 06:52:22
73956,17,32,2010-09-07 06:52:22
73957,17,78,2010-09-07 06:52:22
73958,17,148,2010-09-07 06:52:22
73959,17,19,2010-09-07 06:52:22
73960,17,133,2010-09-07 06:52:22
73961,17,41,2010-09-07 06:52:22
73962,17,90,2010-09-07 06:52:22
73963,17,97,2010-09-07 06:52:22
73964,17,136,2010-09-07 06:52:22
73965,17,161,2010-09-07 06:52:22
73966,17,62,2010-09-07 06:52:22
73967,17,158,2010-09-07 06:52:22
73968,17,146,2010-09-07 06:52:22
73969,17,37,2010-09-07 06:52:22
73970,17,141,2010-09-07 06:52:22
73971,62,17,2010-09-07 06:53:37
73972,161,17,2010-09-07 06:54:29
73973,19,17,2010-09-07 06:55:48
73974,136,17,2010-09-07 06:55:57
73975,19,136,2010-09-07 06:56:01
73976,19,136,2010-09-07 06:57:01
73977,19,30,2010-09-07 06:57:07
73978,129,17,2010-09-07 07:03:14
73979,102,166,2010-09-07 07:03:17
73980,141,136,2010-09-07 07:07:00
73981,80,17,2010-09-07 07:09:03
73982,136,141,2010-09-07 07:09:21
73983,136,133,2010-09-07 07:11:30
73984,136,19,2010-09-07 07:11:30
73985,136,73,2010-09-07 07:11:30
73986,136,62,2010-09-07 07:11:30
73987,19,136,2010-09-07 07:12:29
73988,80,52,2010-09-07 07:14:50
73989,80,52,2010-09-07 07:15:52
73990,41,17,2010-09-07 07:16:03
73991,41,74,2010-09-07 07:16:19
73992,52,80,2010-09-07 07:16:45
73993,97,17,2010-09-07 07:19:37
73994,19,17,2010-09-07 07:22:58
73995,19,97,2010-09-07 07:22:58
73996,17,19,2010-09-07 07:23:04
73997,136,19,2010-09-07 07:23:04
73998,136,85,2010-09-07 07:23:04
73999,136,69,2010-09-07 07:23:04
74000,136,86,2010-09-07 07:23:04
74001,136,133,2010-09-07 07:23:04
74002,136,62,2010-09-07 07:23:04
74003,136,141,2010-09-07 07:23:04
74004,136,73,2010-09-07 07:23:04
74005,136,36,2010-09-07 07:23:04
74006,136,155,2010-09-07 07:23:04
74007,136,161,2010-09-07 07:23:04
74008,97,19,2010-09-07 07:23:26
74009,19,136,2010-09-07 07:23:58
74010,161,136,2010-09-07 07:26:24
74011,158,17,2010-09-07 07:26:41
74012,158,129,2010-09-07 07:27:51
74013,52,85,2010-09-07 07:28:28
74014,52,83,2010-09-07 07:28:28
74015,52,13,2010-09-07 07:28:28
74016,52,128,2010-09-07 07:28:28
74017,52,103,2010-09-07 07:28:28
74018,52,102,2010-09-07 07:28:28
74019,52,36,2010-09-07 07:28:28
74020,52,155,2010-09-07 07:28:28
74021,52,132,2010-09-07 07:28:28
74022,132,52,2010-09-07 07:28:29
74023,74,90,2010-09-07 07:29:20
74024,74,35,2010-09-07 07:29:20
74025,90,152,2010-09-07 07:30:28
74026,37,17,2010-09-07 07:30:29
74027,32,17,2010-09-07 07:31:36
74028,52,80,2010-09-07 07:32:40
74029,133,17,2010-09-07 07:32:44
74030,133,136,2010-09-07 07:32:52
74031,80,52,2010-09-07 07:32:56
74032,133,136,2010-09-07 07:33:00
74033,80,52,2010-09-07 07:34:29
74034,78,17,2010-09-07 07:39:09
74035,146,17,2010-09-07 07:40:29
74036,69,136,2010-09-07 07:40:34
74037,129,158,2010-09-07 07:40:47
74038,150,162,2010-09-07 07:41:03
74039,102,52,2010-09-07 07:41:28
74040,64,119,2010-09-07 07:46:28
74041,64,65,2010-09-07 07:48:24
74042,64,98,2010-09-07 07:48:24
74043,64,94,2010-09-07 07:48:24
74044,64,117,2010-09-07 07:48:24
74045,64,61,2010-09-07 07:48:24
74046,64,108,2010-09-07 07:48:24
74047,64,62,2010-09-07 07:48:24
74048,61,64,2010-09-07 07:48:52
74049,105,17,2010-09-07 07:50:38
74050,86,136,2010-09-07 07:51:55
74051,83,52,2010-09-07 07:52:03
74052,94,64,2010-09-07 07:52:07
74053,62,136,2010-09-07 07:54:01
74054,62,133,2010-09-07 07:54:01
74055,62,73,2010-09-07 07:54:01
74056,107,62,2010-09-07 07:56:21
74057,107,73,2010-09-07 07:56:21
74058,107,55,2010-09-07 07:56:21
74059,94,64,2010-09-07 07:56:34
74060,94,3,2010-09-07 07:56:34
74061,94,47,2010-09-07 07:56:34
74062,94,65,2010-09-07 07:56:34
74063,94,117,2010-09-07 07:56:34
74064,94,60,2010-09-07 07:56:34
74065,94,56,2010-09-07 07:56:34
74066,94,57,2010-09-07 07:56:34
74067,94,72,2010-09-07 07:56:34
74068,94,83,2010-09-07 07:56:34
74069,94,95,2010-09-07 07:56:34
74070,94,119,2010-09-07 07:56:34
74071,94,92,2010-09-07 07:56:34
74072,94,102,2010-09-07 07:56:34
74073,94,45,2010-09-07 07:56:34
74074,94,103,2010-09-07 07:56:34
74075,94,22,2010-09-07 07:56:34
74076,94,156,2010-09-07 07:56:34
74077,94,52,2010-09-07 07:56:34
74078,95,94,2010-09-07 07:57:40
74079,72,94,2010-09-07 07:57:48
74080,37,64,2010-09-07 07:58:50
74081,83,94,2010-09-07 07:59:10
74082,56,94,2010-09-07 07:59:17
74083,95,94,2010-09-07 08:00:20
74084,95,16,2010-09-07 08:00:41
74085,95,157,2010-09-07 08:00:53
74086,57,82,2010-09-07 08:01:11
74087,57,56,2010-09-07 08:01:11
74088,57,72,2010-09-07 08:01:11
74089,57,64,2010-09-07 08:01:11
74090,57,34,2010-09-07 08:01:11
74091,57,45,2010-09-07 08:01:11
74092,57,94,2010-09-07 08:01:11
74093,57,52,2010-09-07 08:01:11
74094,57,47,2010-09-07 08:01:11
74095,57,98,2010-09-07 08:01:11
74096,57,112,2010-09-07 08:01:11
74097,57,65,2010-09-07 08:01:11
74098,57,97,2010-09-07 08:01:11
74099,57,117,2010-09-07 08:01:11
74100,57,126,2010-09-07 08:01:11
74101,57,37,2010-09-07 08:01:11
74102,57,32,2010-09-07 08:01:11
74103,57,165,2010-09-07 08:01:11
74104,18,14,2010-09-07 08:01:13
74105,95,39,2010-09-07 08:01:19
74106,95,56,2010-09-07 08:01:41
74107,37,57,2010-09-07 08:01:57
74108,56,95,2010-09-07 08:02:01
74109,90,17,2010-09-07 08:02:13
74110,90,74,2010-09-07 08:02:13
74111,90,74,2010-09-07 08:02:14
74112,165,57,2010-09-07 08:02:15
74113,95,50,2010-09-07 08:02:15
74114,56,57,2010-09-07 08:02:42
74115,95,61,2010-09-07 08:02:47
74116,61,95,2010-09-07 08:02:57
74117,95,22,2010-09-07 08:03:03
74118,64,37,2010-09-07 08:03:37
74119,72,82,2010-09-07 08:03:54
74120,72,56,2010-09-07 08:03:54
74121,72,57,2010-09-07 08:03:54
74122,72,47,2010-09-07 08:03:54
74123,72,98,2010-09-07 08:03:54
74124,72,112,2010-09-07 08:03:54
74125,72,65,2010-09-07 08:03:54
74126,72,97,2010-09-07 08:03:54
74127,72,67,2010-09-07 08:03:54
74128,72,34,2010-09-07 08:03:54
74129,72,117,2010-09-07 08:03:54
74130,72,126,2010-09-07 08:03:54
74131,72,37,2010-09-07 08:03:54
74132,72,32,2010-09-07 08:03:54
74133,72,14,2010-09-07 08:03:54
74134,72,94,2010-09-07 08:03:54
74135,72,108,2010-09-07 08:03:54
74136,72,101,2010-09-07 08:03:54
74137,72,91,2010-09-07 08:03:54
74138,72,58,2010-09-07 08:03:54
74139,72,60,2010-09-07 08:03:54
74140,64,37,2010-09-07 08:04:20
74141,56,72,2010-09-07 08:04:54
74142,37,64,2010-09-07 08:05:07
74143,14,72,2010-09-07 08:07:09
74144,61,37,2010-09-07 08:07:41
74145,61,14,2010-09-07 08:07:41
74146,61,63,2010-09-07 08:07:41
74147,61,151,2010-09-07 08:07:41
74148,61,57,2010-09-07 08:07:41
74149,61,150,2010-09-07 08:07:41
74150,61,113,2010-09-07 08:07:41
74151,61,105,2010-09-07 08:07:41
74152,61,52,2010-09-07 08:07:41
74153,94,72,2010-09-07 08:07:41
74154,37,61,2010-09-07 08:07:46
74155,107,55,2010-09-07 08:09:23
74156,107,62,2010-09-07 08:09:23
74157,107,73,2010-09-07 08:09:23
74158,63,61,2010-09-07 08:09:30
74159,151,61,2010-09-07 08:12:14
74160,67,72,2010-09-07 08:12:27
74161,97,72,2010-09-07 08:14:22
74162,101,72,2010-09-07 08:14:49
74163,13,52,2010-09-07 08:14:52
74164,82,72,2010-09-07 08:15:55
74165,82,57,2010-09-07 08:16:57
74166,56,103,2010-09-07 08:18:56
74167,103,56,2010-09-07 08:19:14
74168,133,17,2010-09-07 08:20:29
74169,133,97,2010-09-07 08:20:29
74170,103,56,2010-09-07 08:22:09
74171,117,64,2010-09-07 08:22:15
74172,117,94,2010-09-07 08:23:37
74173,117,57,2010-09-07 08:23:49
74174,117,72,2010-09-07 08:23:54
74175,103,141,2010-09-07 08:24:06
74176,11,133,2010-09-07 08:25:17
74177,103,94,2010-09-07 08:26:40
74178,65,72,2010-09-07 08:27:05
74179,65,64,2010-09-07 08:27:32
74180,65,94,2010-09-07 08:27:36
74181,136,141,2010-09-07 08:27:50
74182,103,52,2010-09-07 08:27:52
74183,133,11,2010-09-07 08:30:42
74184,36,136,2010-09-07 08:31:43
74185,36,102,2010-09-07 08:31:56
74186,36,52,2010-09-07 08:32:58
74187,128,52,2010-09-07 08:33:17
74188,126,57,2010-09-07 08:34:42
74189,133,17,2010-09-07 08:36:12
74190,133,97,2010-09-07 08:36:12
74191,126,72,2010-09-07 08:36:23
74192,130,66,2010-09-07 08:37:14
74193,112,72,2010-09-07 08:37:35
74194,146,17,2010-09-07 08:39:40
74195,17,146,2010-09-07 08:40:11
74196,154,64,2010-09-07 08:40:16
74197,35,74,2010-09-07 08:40:50
74198,35,74,2010-09-07 08:40:53
74199,85,52,2010-09-07 08:46:57
74200,97,57,2010-09-07 08:47:47
74201,32,72,2010-09-07 08:48:08
74202,60,72,2010-09-07 08:48:12
74203,98,64,2010-09-07 08:48:16
74204,108,72,2010-09-07 08:48:24
74205,98,57,2010-09-07 08:49:17
74206,69,136,2010-09-07 08:49:25
74207,98,72,2010-09-07 08:49:29
74208,60,94,2010-09-07 08:49:49
74209,105,61,2010-09-07 08:50:13
74210,32,72,2010-09-07 08:51:42
74211,32,88,2010-09-07 08:51:42
74212,32,166,2010-09-07 08:51:42
74213,32,95,2010-09-07 08:51:42
74214,32,82,2010-09-07 08:51:42
74215,32,56,2010-09-07 08:51:42
74216,32,44,2010-09-07 08:51:42
74217,32,28,2010-09-07 08:51:42
74218,32,112,2010-09-07 08:51:42
74219,32,50,2010-09-07 08:51:42
74220,35,13,2010-09-07 08:51:47
74221,35,90,2010-09-07 08:51:47
74222,35,74,2010-09-07 08:51:47
74223,32,57,2010-09-07 08:51:57
74224,72,32,2010-09-07 08:52:12
74225,90,35,2010-09-07 08:52:35
74226,95,32,2010-09-07 08:52:55
74227,62,136,2010-09-07 08:53:08
74228,62,136,2010-09-07 08:53:22
74229,95,32,2010-09-07 08:53:24
74230,107,62,2010-09-07 08:53:28
74231,107,141,2010-09-07 08:53:28
74232,62,64,2010-09-07 08:54:28
74233,60,82,2010-09-07 08:55:36
74234,60,72,2010-09-07 08:55:36
74235,60,13,2010-09-07 08:55:36
74236,60,55,2010-09-07 08:55:36
74237,60,54,2010-09-07 08:55:36
74238,60,97,2010-09-07 08:55:36
74239,60,58,2010-09-07 08:55:36
